,Index,Team,Season,Date,Against,Score,Type,PS,WPS,Diff,W,Bias,Home,Away,FWStreak,UWStreak
11967,L.A. Clippers_01/29/00,Brooklyn,1999,1/29/00,@ L.A. Clippers,93-98,Regular Season,-2.5,0,-5,0,-7.5,L.A. Clippers,Brooklyn,1,0
11968,L.A. Clippers_01/29/01,San Antonio,2000,1/29/01,@ L.A. Clippers,96-67,Regular Season,-6.5,1,29,1,22.5,L.A. Clippers,San Antonio,0,1
11969,L.A. Clippers_01/29/03,L.A. Clippers,2002,1/29/03,Chicago,77-75,Regular Season,-6.5,0,2,1,-4.5,L.A. Clippers,Chicago,1,0
11970,L.A. Clippers_01/29/05,L.A. Clippers,2004,1/29/05,Golden State,        96-85,Regular Season,-7,1,11,1,4,L.A. Clippers,Golden State,2,0
11971,L.A. Clippers_01/29/11,L.A. Clippers,2010,1/29/11,Charlotte,        103-88,Regular Season,-5.5,1,15,1,9.5,L.A. Clippers,Charlotte,0,2
11972,L.A. Clippers_01/29/14,L.A. Clippers,2013,1/29/14,Washington,        110-103,Regular Season,-8,0,7,1,-1,L.A. Clippers,Washington,2,0
11973,L.A. Clippers_01/29/91,L.A. Clippers,1990,1/29/91,New York,107-108,Regular Season,-5,0,-1,0,-6,L.A. Clippers,New York,3,0
11974,L.A. Clippers_01/29/94,L.A. Clippers,1993,1/29/94,Minnesota,103-93,Regular Season,-6,1,10,1,4,L.A. Clippers,Minnesota,1,0
11975,L.A. Clippers_01/30/08,Atlanta,2007,1/30/08,@ L.A. Clippers,        88-95,Regular Season,-4,0,-7,0,-11,L.A. Clippers,Atlanta,1,0
11976,L.A. Clippers_01/30/12,Oklahoma City,2011,1/30/12,@ L.A. Clippers,        100-112,Regular Season,-2,0,-12,0,-14,L.A. Clippers,Oklahoma City,0,0
11977,L.A. Clippers_01/30/97,L.A. Clippers,1996,1/30/97,Memphis,100-94,Regular Season,-9,0,6,1,-3,L.A. Clippers,Memphis,0,0
11978,L.A. Clippers_01/30/98,San Antonio,1997,1/30/98,@ L.A. Clippers,97-87,Regular Season,-9.5,1,10,1,0.5,L.A. Clippers,San Antonio,9,1
11979,L.A. Clippers_01/31/03,L.A. Clippers,2002,1/31/03,Phoenix,92-98,Regular Season,-2,0,-6,0,-8,L.A. Clippers,Phoenix,1,0
11980,L.A. Clippers_01/31/05,L.A. Clippers,2004,1/31/05,New York,        96-89,Regular Season,-6,1,7,1,1,L.A. Clippers,New York,1,6
11981,L.A. Clippers_01/31/07,L.A. Clippers,2006,1/31/07,Chicago,        110-98,Regular Season,-4,1,12,1,8,L.A. Clippers,Chicago,2,0
11982,L.A. Clippers_01/31/11,L.A. Clippers,2010,1/31/11,Milwaukee,        105-98,Regular Season,-3,1,7,1,4,L.A. Clippers,Milwaukee,0,1
11983,L.A. Clippers_01/31/94,Golden State,1993,1/31/94,@ L.A. Clippers,110-96,Regular Season,-4.5,1,14,1,9.5,L.A. Clippers,Golden State,5,0
11984,L.A. Clippers_02/01/00,L.A. Clippers,1999,2/1/00,Golden State,76-107,Regular Season,-3.5,0,-31,0,-34.5,L.A. Clippers,Golden State,4,0
11985,L.A. Clippers_02/01/14,L.A. Clippers,2013,2/1/14,Utah,        102-87,Regular Season,-13.5,1,15,1,1.5,L.A. Clippers,Utah,0,1
11986,L.A. Clippers_02/01/91,L.A. Lakers,1990,2/1/91,@ L.A. Clippers,106-92,Regular Season,-5.5,1,14,1,8.5,L.A. Clippers,L.A. Lakers,2,1
11987,L.A. Clippers_02/01/92,L.A. Clippers,1991,2/1/92,Brooklyn,99-88,Regular Season,-6,1,11,1,5,L.A. Clippers,Brooklyn,0,0
11988,L.A. Clippers_02/01/97,L.A. Clippers,1996,2/1/97,Golden State,110-98,Regular Season,-3.5,1,12,1,8.5,L.A. Clippers,Golden State,0,0
11989,L.A. Clippers_02/01/98,Indiana,1997,2/1/98,@ L.A. Clippers,99-92,Regular Season,-9,0,7,1,-2,L.A. Clippers,Indiana,0,1
11990,L.A. Clippers_02/02/11,Chicago,2010,2/2/11,@ L.A. Clippers,        106-88,Regular Season,-2.5,1,18,1,15.5,L.A. Clippers,Chicago,0,1
11991,L.A. Clippers_02/02/12,L.A. Clippers,2011,2/2/12,Denver,        91-112,Regular Season,-1,0,-21,0,-22,L.A. Clippers,Denver,0,3
11992,L.A. Clippers_02/02/93,Phoenix,1992,2/2/93,@ L.A. Clippers,108-112,Regular Season,-5,0,-4,0,-9,L.A. Clippers,Phoenix,0,0
11993,L.A. Clippers_02/03/01,Portland,2000,2/3/01,@ L.A. Clippers,89-90,Regular Season,-6,0,-1,0,-7,L.A. Clippers,Portland,0,1
11994,L.A. Clippers_02/03/96,L.A. Clippers,1995,2/3/96,Toronto,113-119,Regular Season,-4,0,-6,0,-10,L.A. Clippers,Toronto,0,1
11995,L.A. Clippers_02/03/98,Utah,1997,2/3/98,@ L.A. Clippers,102-111,Regular Season,-10.5,0,-9,0,-19.5,L.A. Clippers,Utah,1,0
11996,L.A. Clippers_02/04/92,L.A. Clippers,1991,2/4/92,Dallas,97-80,Regular Season,-11.5,1,17,1,5.5,L.A. Clippers,Dallas,0,0
11997,L.A. Clippers_02/04/93,Chicago,1992,2/4/93,@ L.A. Clippers,107-105,Regular Season,-3,0,2,1,-1,L.A. Clippers,Chicago,2,1
11998,L.A. Clippers_02/04/95,L.A. Lakers,1994,2/4/95,@ L.A. Clippers,121-118,Regular Season,-7,0,3,1,-4,L.A. Clippers,L.A. Lakers,2,0
11999,L.A. Clippers_02/04/97,L.A. Lakers,1996,2/4/97,@ L.A. Clippers,86-108,Regular Season,-2,0,-22,0,-24,L.A. Clippers,L.A. Lakers,4,0
12000,L.A. Clippers_02/05/00,Dallas,1999,2/5/00,@ L.A. Clippers,119-106,Regular Season,-3,1,13,1,10,L.A. Clippers,Dallas,0,1
12001,L.A. Clippers_02/05/01,L.A. Clippers,2000,2/5/01,Chicago,102-82,Regular Season,-4.5,1,20,1,15.5,L.A. Clippers,Chicago,0,0
12002,L.A. Clippers_02/05/14,L.A. Clippers,2013,2/5/14,Miami,        112-116,Regular Season,-1.5,0,-4,0,-5.5,L.A. Clippers,Miami,1,3
12003,L.A. Clippers_02/05/94,L.A. Clippers,1993,2/5/94,Sacramento,122-110,Regular Season,-8,1,12,1,4,L.A. Clippers,Sacramento,0,0
12004,L.A. Clippers_02/05/96,Golden State,1995,2/5/96,@ L.A. Clippers,128-124,Regular Season,-2.5,1,4,1,1.5,L.A. Clippers,Golden State,0,1
12005,L.A. Clippers_02/05/99,Phoenix,1998,2/5/99,@ L.A. Clippers,101-92,Regular Season,-8,1,9,1,1,L.A. Clippers,Phoenix,0,0
12006,L.A. Clippers_02/06/00,L.A. Clippers,1999,2/6/00,Chicago,90-100,Regular Season,-1,0,-10,0,-11,L.A. Clippers,Chicago,0,0
12007,L.A. Clippers_02/06/10,San Antonio,2009,2/6/10,@ L.A. Clippers,        98-81,Regular Season,-3.5,1,17,1,13.5,L.A. Clippers,San Antonio,3,1
12008,L.A. Clippers_02/06/93,L.A. Clippers,1992,2/6/93,Sacramento,119-110,Regular Season,-8.5,1,9,1,0.5,L.A. Clippers,Sacramento,0,2
12009,L.A. Clippers_02/07/14,L.A. Clippers,2013,2/7/14,Toronto,        118-105,Regular Season,-5.5,1,13,1,7.5,L.A. Clippers,Toronto,1,1
12010,L.A. Clippers_02/07/95,Utah,1994,2/7/95,@ L.A. Clippers,101-88,Regular Season,-11,1,13,1,2,L.A. Clippers,Utah,0,2
12011,L.A. Clippers_02/07/96,Houston,1995,2/7/96,@ L.A. Clippers,110-102,Regular Season,-6,1,8,1,2,L.A. Clippers,Houston,7,0
12012,L.A. Clippers_02/07/99,L.A. Clippers,1998,2/7/99,Chicago,84-89,Regular Season,-2,0,-5,0,-7,L.A. Clippers,Chicago,0,3
12013,L.A. Clippers_02/08/94,Chicago,1993,2/8/94,@ L.A. Clippers,118-89,Regular Season,-3.5,1,29,1,25.5,L.A. Clippers,Chicago,2,0
12014,L.A. Clippers_02/09/10,Utah,2009,2/9/10,@ L.A. Clippers,        109-99,Regular Season,-5,1,10,1,5,L.A. Clippers,Utah,2,0
12015,L.A. Clippers_02/09/14,L.A. Clippers,2013,2/9/14,Philadelphia,        123-78,Regular Season,-15.5,1,45,1,29.5,L.A. Clippers,Philadelphia,1,1
12016,L.A. Clippers_02/09/95,Houston,1994,2/9/95,@ L.A. Clippers,107-122,Regular Season,-8,0,-15,0,-23,L.A. Clippers,Houston,1,0
12017,L.A. Clippers_02/10/00,Memphis,1999,2/10/00,@ L.A. Clippers,112-90,Regular Season,-2.5,1,22,1,19.5,L.A. Clippers,Memphis,3,0
12018,L.A. Clippers_02/10/06,L.A. Clippers,2005,2/10/06,Memphis,        91-87,Regular Season,-4,0,4,1,0,L.A. Clippers,Memphis,0,4
12019,L.A. Clippers_02/11/09,L.A. Clippers,2008,2/11/09,New York,        128-124,Regular Season,-5.5,0,4,1,-1.5,L.A. Clippers,New York,1,0
12020,L.A. Clippers_02/11/97,L.A. Clippers,1996,2/11/97,Boston,116-112,Regular Season,-6,0,4,1,-2,L.A. Clippers,Boston,2,0
12021,L.A. Clippers_02/11/98,L.A. Clippers,1997,2/11/98,Washington,104-110,Regular Season,,,-6,0,,L.A. Clippers,Washington,3,0
12022,L.A. Clippers_02/12/03,L.A. Clippers,2002,2/12/03,Washington,104-108,Regular Season,-5.5,0,-4,0,-9.5,L.A. Clippers,Washington,0,0
12023,L.A. Clippers_02/12/06,L.A. Clippers,2005,2/12/06,Chicago,        91-97,Regular Season,-7.5,0,-6,0,-13.5,L.A. Clippers,Chicago,0,1
12024,L.A. Clippers_02/12/14,L.A. Clippers,2013,2/12/14,Portland,        122-117,Regular Season,-9,0,5,1,-4,L.A. Clippers,Portland,0,0
12025,L.A. Clippers_02/12/92,L.A. Clippers,1991,2/12/92,Houston,97-95,Regular Season,-3.5,0,2,1,-1.5,L.A. Clippers,Houston,0,0
12026,L.A. Clippers_02/12/93,Portland,1992,2/12/93,@ L.A. Clippers,111-104,Regular Season,-3,1,7,1,4,L.A. Clippers,Portland,2,1
12027,L.A. Clippers_02/13/08,L.A. Clippers,2007,2/13/08,Washington,        89-91,Regular Season,-3.5,0,-2,0,-5.5,L.A. Clippers,Washington,0,0
12028,L.A. Clippers_02/13/13,L.A. Clippers,2012,2/13/13,Houston,        106-96,Regular Season,-10.5,0,10,1,-0.5,L.A. Clippers,Houston,0,5
12029,L.A. Clippers_02/13/96,L.A. Clippers,1995,2/13/96,Boston,94-108,Regular Season,-1,0,-14,0,-15,L.A. Clippers,Boston,1,0
12030,L.A. Clippers_02/13/98,L.A. Clippers,1997,2/13/98,Boston,96-97,Regular Season,,,-1,0,,L.A. Clippers,Boston,0,1
12031,L.A. Clippers_02/14/02,San Antonio,2001,2/14/02,@ L.A. Clippers,89-76,Regular Season,-4,1,13,1,9,L.A. Clippers,San Antonio,0,0
12032,L.A. Clippers_02/14/06,L.A. Clippers,2005,2/14/06,Houston,        97-128,Regular Season,-3.5,0,-31,0,-34.5,L.A. Clippers,Houston,0,0
12033,L.A. Clippers_02/14/07,L.A. Clippers,2006,2/14/07,Atlanta,        93-96,Regular Season,-4,0,-3,0,-7,L.A. Clippers,Atlanta,0,0
12034,L.A. Clippers_02/14/92,Phoenix,1991,2/14/92,@ L.A. Clippers,97-104,Regular Season,-4,0,-7,0,-11,L.A. Clippers,Phoenix,1,1
12035,L.A. Clippers_02/14/99,Minnesota,1998,2/14/99,@ L.A. Clippers,95-73,Regular Season,-7,1,22,1,15,L.A. Clippers,Minnesota,1,0
12036,L.A. Clippers_02/15/03,L.A. Clippers,2002,2/15/03,Boston,84-92,Regular Season,-1,0,-8,0,-9,L.A. Clippers,Boston,0,3
12037,L.A. Clippers_02/15/12,L.A. Clippers,2011,2/15/12,Washington,        102-84,Regular Season,-13,1,18,1,5,L.A. Clippers,Washington,0,0
12038,L.A. Clippers_02/15/91,L.A. Clippers,1990,2/15/91,Minnesota,124-107,Regular Season,-6,1,17,1,11,L.A. Clippers,Minnesota,1,3
12039,L.A. Clippers_02/15/93,L.A. Clippers,1992,2/15/93,San Antonio,99-102,Regular Season,-4,0,-3,0,-7,L.A. Clippers,San Antonio,2,1
12040,L.A. Clippers_02/16/02,Dallas,2001,2/16/02,@ L.A. Clippers,110-119,Regular Season,-5.5,0,-9,0,-14.5,L.A. Clippers,Dallas,0,0
12041,L.A. Clippers_02/16/94,L.A. Clippers,1993,2/16/94,Utah,99-103,Regular Season,-3.5,0,-4,0,-7.5,L.A. Clippers,Utah,3,1
12042,L.A. Clippers_02/16/98,Houston,1997,2/16/98,@ L.A. Clippers,121-99,Regular Season,-7.5,1,22,1,14.5,L.A. Clippers,Houston,1,0
12043,L.A. Clippers_02/16/99,L.A. Clippers,1998,2/16/99,Memphis,89-93,Regular Season,-3.5,0,-4,0,-7.5,L.A. Clippers,Memphis,0,0
12044,L.A. Clippers_02/17/10,Atlanta,2009,2/17/10,@ L.A. Clippers,        110-92,Regular Season,-7,1,18,1,11,L.A. Clippers,Atlanta,0,0
12045,L.A. Clippers_02/17/91,L.A. Clippers,1990,2/17/91,Philadelphia,104-114,Regular Season,-3.5,0,-10,0,-13.5,L.A. Clippers,Philadelphia,0,0
12046,L.A. Clippers_02/17/92,San Antonio,1991,2/17/92,@ L.A. Clippers,110-124,Regular Season,-1.5,0,-14,0,-15.5,L.A. Clippers,San Antonio,0,0
12047,L.A. Clippers_02/17/95,Boston,1994,2/17/95,@ L.A. Clippers,121-127,Regular Season,-4.5,0,-6,0,-10.5,L.A. Clippers,Boston,0,1
12048,L.A. Clippers_02/17/96,Portland,1995,2/17/96,@ L.A. Clippers,96-100,Regular Season,-5.5,0,-4,0,-9.5,L.A. Clippers,Portland,1,2
12049,L.A. Clippers_02/18/02,L.A. Clippers,2001,2/18/02,Portland,79-80,Regular Season,0,0,-1,0,-1,L.A. Clippers,Portland,0,3
12050,L.A. Clippers_02/18/09,Phoenix,2008,2/18/09,@ L.A. Clippers,        142-119,Regular Season,-8.5,1,23,1,14.5,L.A. Clippers,Phoenix,0,0
12051,L.A. Clippers_02/18/12,L.A. Clippers,2011,2/18/12,San Antonio,        100-103,Regular Season,-3,0,-3,0,-6,L.A. Clippers,San Antonio,0,4
12052,L.A. Clippers_02/18/14,L.A. Clippers,2013,2/18/14,San Antonio,        103-113,Regular Season,-6,0,-10,0,-16,L.A. Clippers,San Antonio,0,5
12053,L.A. Clippers_02/18/93,L.A. Clippers,1992,2/18/93,Washington,108-95,Regular Season,-9,1,13,1,4,L.A. Clippers,Washington,0,0
12054,L.A. Clippers_02/18/94,Atlanta,1993,2/18/94,@ L.A. Clippers,97-91,Regular Season,-3,1,6,1,3,L.A. Clippers,Atlanta,0,1
12055,L.A. Clippers_02/18/97,L.A. Clippers,1996,2/18/97,Dallas,87-69,Regular Season,,,18,1,,L.A. Clippers,Dallas,0,0
12056,L.A. Clippers_02/19/03,L.A. Clippers,2002,2/19/03,Milwaukee,110-104,Regular Season,-1.5,1,6,1,4.5,L.A. Clippers,Milwaukee,1,1
12057,L.A. Clippers_02/19/04,L.A. Clippers,2003,2/19/04,Boston,102-100,Regular Season,-4,0,2,1,-2,L.A. Clippers,Boston,2,1
12058,L.A. Clippers_02/19/92,L.A. Clippers,1991,2/19/92,L.A. Lakers,125-94,Regular Season,-5.5,1,31,1,25.5,L.A. Clippers,L.A. Lakers,3,1
12059,L.A. Clippers_02/19/98,Miami,1997,2/19/98,@ L.A. Clippers,89-80,Regular Season,-11.5,0,9,1,-2.5,L.A. Clippers,Miami,0,0
12060,L.A. Clippers_02/20/07,Phoenix,2006,2/20/07,@ L.A. Clippers,        115-90,Regular Season,-5.5,1,25,1,19.5,L.A. Clippers,Phoenix,0,1
12061,L.A. Clippers_02/20/08,L.A. Clippers,2007,2/20/08,Memphis,        100-86,Regular Season,-8,1,14,1,6,L.A. Clippers,Memphis,0,0
12062,L.A. Clippers_02/20/10,Sacramento,2009,2/20/10,@ L.A. Clippers,        89-99,Regular Season,-1.5,0,-10,0,-11.5,L.A. Clippers,Sacramento,6,1
12063,L.A. Clippers_02/20/91,Phoenix,1990,2/20/91,@ L.A. Clippers,113-93,Regular Season,-5,1,20,1,15,L.A. Clippers,Phoenix,0,0
12064,L.A. Clippers_02/20/99,L.A. Clippers,1998,2/20/99,Dallas,90-105,Regular Season,-1.5,0,-15,0,-16.5,L.A. Clippers,Dallas,0,0
12065,L.A. Clippers_02/21/13,L.A. Clippers,2012,2/21/13,San Antonio,        90-116,Regular Season,-4,0,-26,0,-30,L.A. Clippers,San Antonio,0,0
12066,L.A. Clippers_02/21/92,Portland,1991,2/21/92,@ L.A. Clippers,123-116,Regular Season,-3.5,1,7,1,3.5,L.A. Clippers,Portland,3,0
12067,L.A. Clippers_02/21/96,L.A. Lakers,1995,2/21/96,@ L.A. Clippers,112-108,Regular Season,-5,0,4,1,-1,L.A. Clippers,L.A. Lakers,2,0
12068,L.A. Clippers_02/21/98,New Orleans,1997,2/21/98,@ L.A. Clippers,111-98,Regular Season,-5,1,13,1,8,L.A. Clippers,New Orleans,2,0
12069,L.A. Clippers_02/22/03,L.A. Clippers,2002,2/22/03,Atlanta,87-89,Regular Season,-4.5,0,-2,0,-6.5,L.A. Clippers,Atlanta,1,0
12070,L.A. Clippers_02/22/08,Utah,2007,2/22/08,@ L.A. Clippers,        104-114,Regular Season,-6,0,-10,0,-16,L.A. Clippers,Utah,1,0
12071,L.A. Clippers_02/22/10,Charlotte,2009,2/22/10,@ L.A. Clippers,        94-98,Regular Season,-4,0,-4,0,-8,L.A. Clippers,Charlotte,0,0
12072,L.A. Clippers_02/22/12,L.A. Clippers,2011,2/22/12,Denver,        103-95,Regular Season,-9,0,8,1,-1,L.A. Clippers,Denver,0,1
12073,L.A. Clippers_02/22/91,San Antonio,1990,2/22/91,@ L.A. Clippers,101-107,Regular Season,-3,0,-6,0,-9,L.A. Clippers,San Antonio,0,1
12074,L.A. Clippers_02/23/08,L.A. Lakers,2007,2/23/08,@ L.A. Clippers,        113-95,Regular Season,-10,1,18,1,8,L.A. Clippers,L.A. Lakers,6,0
12075,L.A. Clippers_02/23/09,Golden State,2008,2/23/09,@ L.A. Clippers,        105-118,Regular Season,-3,0,-13,0,-16,L.A. Clippers,Golden State,2,0
12076,L.A. Clippers_02/23/13,L.A. Clippers,2012,2/23/13,Utah,        107-94,Regular Season,-9.5,1,13,1,3.5,L.A. Clippers,Utah,0,0
12077,L.A. Clippers_02/23/93,L.A. Clippers,1992,2/23/93,Sacramento,123-116,Regular Season,-10.5,0,7,1,-3.5,L.A. Clippers,Sacramento,2,3
12078,L.A. Clippers_02/23/94,Portland,1993,2/23/94,@ L.A. Clippers,121-112,Regular Season,-3,1,9,1,6,L.A. Clippers,Portland,0,3
12079,L.A. Clippers_02/23/98,Oklahoma City,1997,2/23/98,@ L.A. Clippers,101-100,Regular Season,-9.5,0,1,1,-8.5,L.A. Clippers,Oklahoma City,1,1
12080,L.A. Clippers_02/23/99,Golden State,1998,2/23/99,@ L.A. Clippers,94-89,Regular Season,-2.5,1,5,1,2.5,L.A. Clippers,Golden State,0,0
12081,L.A. Clippers_02/24/01,Portland,2000,2/24/01,@ L.A. Clippers,120-123,Regular Season,-8,0,-3,0,-11,L.A. Clippers,Portland,2,0
12082,L.A. Clippers_02/24/05,Minnesota,2004,2/24/05,@ L.A. Clippers,        86-92,Regular Season,-2,0,-6,0,-8,L.A. Clippers,Minnesota,4,0
12083,L.A. Clippers_02/24/06,L.A. Clippers,2005,2/24/06,L.A. Lakers,        102-83,Regular Season,-3,1,19,1,16,L.A. Clippers,L.A. Lakers,1,1
12084,L.A. Clippers_02/24/07,L.A. Clippers,2006,2/24/07,Golden State,        103-90,Regular Season,-5,1,13,1,8,L.A. Clippers,Golden State,2,0
12085,L.A. Clippers_02/24/10,L.A. Clippers,2009,2/24/10,Detroit,        97-91,Regular Season,-4,1,6,1,2,L.A. Clippers,Detroit,3,0
12086,L.A. Clippers_02/24/91,L.A. Clippers,1990,2/24/91,Denver,129-112,Regular Season,-11,1,17,1,6,L.A. Clippers,Denver,5,1
12087,L.A. Clippers_02/25/08,Boston,2007,2/25/08,@ L.A. Clippers,        104-76,Regular Season,-9,1,28,1,19,L.A. Clippers,Boston,1,0
12088,L.A. Clippers_02/25/09,Boston,2008,2/25/09,@ L.A. Clippers,        91-93,Regular Season,-10,0,-2,0,-12,L.A. Clippers,Boston,2,0
12089,L.A. Clippers_02/25/92,L.A. Clippers,1991,2/25/92,Utah,101-106,Regular Season,-3,0,-5,0,-8,L.A. Clippers,Utah,0,0
12090,L.A. Clippers_02/25/94,L.A. Clippers,1993,2/25/94,Sacramento,121-111,Regular Season,-7.5,1,10,1,2.5,L.A. Clippers,Sacramento,0,0
12091,L.A. Clippers_02/25/95,L.A. Lakers,1994,2/25/95,@ L.A. Clippers,81-83,Regular Season,-6,0,-2,0,-8,L.A. Clippers,L.A. Lakers,0,1
12092,L.A. Clippers_02/25/96,Oklahoma City,1995,2/25/96,@ L.A. Clippers,106-101,Regular Season,-8.5,0,5,1,-3.5,L.A. Clippers,Oklahoma City,1,2
12093,L.A. Clippers_02/25/97,L.A. Clippers,1996,2/25/97,Philadelphia,98-93,Regular Season,-5.5,0,5,1,-0.5,L.A. Clippers,Philadelphia,0,0
12094,L.A. Clippers_02/25/98,Philadelphia,1997,2/25/98,@ L.A. Clippers,108-117,Regular Season,-1,0,-9,0,-10,L.A. Clippers,Philadelphia,0,1
12095,L.A. Clippers_02/25/99,L.A. Lakers,1998,2/25/99,@ L.A. Clippers,115-100,Regular Season,-12.5,1,15,1,2.5,L.A. Clippers,L.A. Lakers,1,2
12096,L.A. Clippers_02/26/00,Atlanta,1999,2/26/00,@ L.A. Clippers,77-78,Regular Season,-5.5,0,-1,0,-6.5,L.A. Clippers,Atlanta,5,0
12097,L.A. Clippers_02/26/01,Dallas,2000,2/26/01,@ L.A. Clippers,103-92,Regular Season,-6,1,11,1,5,L.A. Clippers,Dallas,2,1
12098,L.A. Clippers_02/26/03,Golden State,2002,2/26/03,@ L.A. Clippers,108-94,Regular Season,-3,1,14,1,11,L.A. Clippers,Golden State,1,1
12099,L.A. Clippers_02/26/07,L.A. Clippers,2006,2/26/07,Charlotte,        100-93,Regular Season,-10,0,7,1,-3,L.A. Clippers,Charlotte,0,0
12100,L.A. Clippers_02/26/11,Boston,2010,2/26/11,@ L.A. Clippers,        99-92,Regular Season,-8,0,7,1,-1,L.A. Clippers,Boston,5,0
12101,L.A. Clippers_02/26/13,L.A. Clippers,2012,2/26/13,Charlotte,        106-84,Regular Season,-16,1,22,1,6,L.A. Clippers,Charlotte,0,1
12102,L.A. Clippers_02/26/14,L.A. Clippers,2013,2/26/14,Houston,        101-93,Regular Season,-5,1,8,1,3,L.A. Clippers,Houston,1,4
12103,L.A. Clippers_02/27/04,L.A. Clippers,2003,2/27/04,New York,96-94,Regular Season,-4.5,0,2,1,-2.5,L.A. Clippers,New York,0,2
12104,L.A. Clippers_02/27/05,L.A. Clippers,2004,2/27/05,Atlanta,        111-104,Regular Season,-10,0,7,1,-3,L.A. Clippers,Atlanta,1,0
12105,L.A. Clippers_02/27/06,L.A. Clippers,2005,2/27/06,Charlotte,        95-87,Regular Season,-10,0,8,1,-2,L.A. Clippers,Charlotte,2,0
12106,L.A. Clippers_02/27/08,L.A. Clippers,2007,2/27/08,Portland,        80-82,Regular Season,-2,0,-2,0,-4,L.A. Clippers,Portland,3,0
12107,L.A. Clippers_02/27/94,Oklahoma City,1993,2/27/94,@ L.A. Clippers,122-118,Regular Season,-9,0,4,1,-5,L.A. Clippers,Oklahoma City,3,0
12108,L.A. Clippers_02/27/96,San Antonio,1995,2/27/96,@ L.A. Clippers,90-95,Regular Season,-7.5,0,-5,0,-12.5,L.A. Clippers,San Antonio,1,0
12109,L.A. Clippers_02/27/98,Phoenix,1997,2/27/98,@ L.A. Clippers,104-99,Regular Season,-8,0,5,1,-3,L.A. Clippers,Phoenix,1,1
12110,L.A. Clippers_02/27/99,Atlanta,1998,2/27/99,@ L.A. Clippers,103-74,Regular Season,-9,1,29,1,20,L.A. Clippers,Atlanta,0,0
12111,L.A. Clippers_02/28/00,Houston,1999,2/28/00,@ L.A. Clippers,96-77,Regular Season,-3,1,19,1,16,L.A. Clippers,Houston,1,0
12112,L.A. Clippers_02/28/07,L.A. Clippers,2006,2/28/07,Oklahoma City,        96-91,Regular Season,-2.5,1,5,1,2.5,L.A. Clippers,Oklahoma City,0,4
12113,L.A. Clippers_02/28/09,Charlotte,2008,2/28/09,@ L.A. Clippers,        100-95,Regular Season,-1,1,5,1,4,L.A. Clippers,Charlotte,0,1
12114,L.A. Clippers_02/28/12,L.A. Clippers,2011,2/28/12,Minnesota,        97-109,Regular Season,-6.5,0,-12,0,-18.5,L.A. Clippers,Minnesota,0,0
12115,L.A. Clippers_02/28/91,Houston,1990,2/28/91,@ L.A. Clippers,80-83,Regular Season,-2.5,0,-3,0,-5.5,L.A. Clippers,Houston,1,1
12116,L.A. Clippers_02/28/92,L.A. Clippers,1991,2/28/92,Miami,108-92,Regular Season,-8,1,16,1,8,L.A. Clippers,Miami,2,1
12117,L.A. Clippers_02/28/95,Phoenix,1994,2/28/95,@ L.A. Clippers,99-110,Regular Season,-10,0,-11,0,-21,L.A. Clippers,Phoenix,0,0
12118,L.A. Clippers_02/28/97,L.A. Clippers,1996,2/28/97,Toronto,94-92,Regular Season,-4,0,2,1,-2,L.A. Clippers,Toronto,1,0
12119,L.A. Clippers_02/29/04,Detroit,2003,2/29/04,@ L.A. Clippers,100-88,Regular Season,-3,1,12,1,9,L.A. Clippers,Detroit,0,2
12120,L.A. Clippers_02/29/96,L.A. Clippers,1995,2/29/96,Sacramento,122-110,Regular Season,-1.5,1,12,1,10.5,L.A. Clippers,Sacramento,0,1
12121,L.A. Clippers_03/01/03,Oklahoma City,2002,3/1/03,@ L.A. Clippers,109-101,Regular Season,-3.5,1,8,1,4.5,L.A. Clippers,Oklahoma City,0,0
12122,L.A. Clippers_03/01/06,L.A. Clippers,2005,3/1/06,New Orleans,        89-67,Regular Season,-8,1,22,1,14,L.A. Clippers,New Orleans,0,0
12123,L.A. Clippers_03/01/08,Detroit,2007,3/1/08,@ L.A. Clippers,        103-73,Regular Season,-9.5,1,30,1,20.5,L.A. Clippers,Detroit,0,0
12124,L.A. Clippers_03/01/10,Utah,2009,3/1/10,@ L.A. Clippers,        104-108,Regular Season,-6.5,0,-4,0,-10.5,L.A. Clippers,Utah,2,0
12125,L.A. Clippers_03/01/14,L.A. Clippers,2013,3/1/14,New Orleans,        108-76,Regular Season,-11.5,1,32,1,20.5,L.A. Clippers,New Orleans,3,1
12126,L.A. Clippers_03/02/01,L.A. Clippers,2000,3/2/01,Sacramento,88-81,Regular Season,-4.5,1,7,1,2.5,L.A. Clippers,Sacramento,0,0
12127,L.A. Clippers_03/02/02,L.A. Clippers,2001,3/2/02,Golden State,109-95,Regular Season,-8,1,14,1,6,L.A. Clippers,Golden State,1,1
12128,L.A. Clippers_03/02/05,Dallas,2004,3/2/05,@ L.A. Clippers,        92-101,Regular Season,-4.5,0,-9,0,-13.5,L.A. Clippers,Dallas,1,0
12129,L.A. Clippers_03/02/09,San Antonio,2008,3/2/09,@ L.A. Clippers,        106-78,Regular Season,-8.5,1,28,1,19.5,L.A. Clippers,San Antonio,5,1
12130,L.A. Clippers_03/02/11,L.A. Clippers,2010,3/2/11,Houston,        106-103,Regular Season,-2.5,1,3,1,0.5,L.A. Clippers,Houston,0,2
